epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285742 55.5 53.6 53.6 55.5 2208 950 5.235
1787285743 54.5 54.5 54.5 56.4 2208 950 5.273
1787285744 55.5 54.5 54.5 56.4 2208 950 5.254
1787285745 54.5 54.5 54.5 55.5 2208 950 5.244
1787285746 55.5 54.5 54.5 57.3 2208 950 5.215
1787285747 55.5 54.5 54.5 56.4 2208 950 5.244
1787285749 54.5 53.6 53.6 55.5 2208 950 5.220
1787285750 55.5 54.5 54.5 57.3 2208 950 5.249
1787285751 55.5 54.5 54.5 55.5 2208 950 5.230
1787285752 54.5 54.5 54.5 56.4 2208 950 5.215
1787285753 55.5 54.5 54.5 56.4 2208 950 5.230
1787285754 55.5 54.5 54.5 56.4 2208 950 5.220
1787285755 54.5 53.6 54.5 55.5 2208 950 5.215
1787285756 55.5 54.5 54.5 56.4 2208 950 5.201
1787285758 55.5 54.5 54.5 56.4 2208 950 5.211
1787285759 54.5 54.5 54.5 55.5 2208 950 5.211
1787285760 54.5 53.6 53.6 55.5 2208 950 5.172
1787285761 54.5 53.6 53.6 55.5 2208 950 5.240
1787285762 54.5 52.7 53.6 54.5 2208 950 5.211
1787285763 54.5 53.6 53.6 55.5 2208 950 5.215
1787285764 54.5 53.6 53.6 55.5 2208 950 5.206
1787285765 51.8 51.8 51.8 53.6 2208 950 5.225
1787285766 53.6 53.6 53.6 55.5 2208 950 5.220
1787285768 53.6 53.6 53.6 55.5 2208 950 5.215
1787285769 54.5 53.6 53.6 56.4 2208 950 5.211
1787285770 53.6 53.6 53.6 56.4 2208 950 5.235
1787285771 55.5 54.5 53.6 55.5 2208 950 5.191
1787285772 54.5 53.6 53.6 55.5 2208 950 5.153
1787285773 54.5 54.5 53.6 55.5 2208 950 5.215
1787285774 54.5 54.5 53.6 55.5 2208 950 5.206
1787285776 54.5 53.6 53.6 55.5 2208 950 5.211
1787285777 54.5 54.5 53.6 55.5 2208 950 5.211
1787285778 54.5 54.5 53.6 55.5 2208 950 5.254
1787285779 53.6 53.6 53.6 55.5 2208 950 5.215
1787285780 53.6 52.7 52.7 54.5 2208 950 5.196
1787285781 54.5 54.5 53.6 55.5 2208 950 5.206
1787285782 54.5 53.6 53.6 55.5 2208 950 5.230
1787285784 54.5 54.5 53.6 55.5 2208 950 5.206
1787285785 53.6 53.6 53.6 55.5 2208 950 5.225
1787285786 54.5 53.6 54.5 55.5 2208 950 5.206
1787285787 55.5 53.6 54.5 55.5 2208 950 5.235
1787285788 53.6 53.6 53.6 54.5 2208 950 5.230
1787285789 54.5 53.6 53.6 56.4 2208 950 5.240
1787285790 54.5 54.5 54.5 56.4 2208 950 5.215
1787285791 54.5 53.6 53.6 55.5 2208 950 5.211
1787285792 55.5 53.6 53.6 55.5 2208 950 5.215
1787285794 54.5 53.6 53.6 55.5 2208 950 5.240
1787285795 53.6 53.6 53.6 55.5 2208 950 5.196
1787285796 54.5 53.6 53.6 54.5 2208 950 5.244
1787285797 53.6 53.6 53.6 55.5 2208 950 5.206
1787285798 54.5 54.5 53.6 55.5 2208 950 5.244
1787285799 54.5 54.5 53.6 55.5 2208 950 5.191
1787285800 54.5 53.6 53.6 55.5 2208 950 5.235
1787285801 54.5 53.6 53.6 55.5 2208 950 5.167
1787285803 54.5 53.6 53.6 55.5 2208 950 5.215
1787285804 54.5 53.6 53.6 54.5 2208 950 5.225
1787285805 54.5 54.5 53.6 56.4 2208 950 5.196
1787285806 54.5 54.5 54.5 56.4 2208 950 5.177
1787285807 54.5 54.5 54.5 55.5 2208 950 5.249
1787285808 54.5 53.6 53.6 55.5 2208 950 5.230
1787285809 54.5 53.6 53.6 55.5 2208 950 5.206
1787285810 54.5 53.6 53.6 55.5 2208 950 5.244
1787285812 54.5 53.6 53.6 55.5 2208 950 5.302
1787285813 54.5 53.6 53.6 55.5 2208 950 5.201
1787285814 54.5 53.6 53.6 55.5 2208 950 5.244
1787285815 54.5 54.5 53.6 56.4 2208 950 5.225
1787285816 54.5 53.6 53.6 55.5 2208 950 5.235
1787285817 54.5 53.6 53.6 54.5 2208 950 5.235
1787285818 54.5 54.5 53.6 55.5 2208 950 5.230
1787285819 54.5 53.6 53.6 55.5 2208 950 5.215
1787285821 54.5 53.6 53.6 55.5 2208 950 5.254
1787285822 54.5 53.6 53.6 55.5 2208 950 5.215
1787285823 54.5 53.6 53.6 55.5 2208 950 5.211
1787285824 54.5 53.6 53.6 55.5 2208 950 5.225
1787285825 54.5 54.5 53.6 56.4 2208 950 5.240
1787285826 49.0 47.2 48.1 49.0 2208 950 5.298
1787285827 47.2 45.3 46.2 47.2 2208 950 5.298
1787285828 50.8 50.8 49.9 52.7 2208 950 5.177
1787285829 51.8 51.8 51.8 52.7 2208 950 5.211
1787285830 52.7 52.7 52.7 54.5 2208 950 5.225
1787285832 52.7 52.7 51.8 54.5 2208 950 5.172
1787285833 53.6 52.7 52.7 54.5 2208 950 5.191
1787285834 54.5 53.6 52.7 54.5 2208 950 5.206
1787285835 53.6 52.7 52.7 54.5 2208 950 5.215
1787285836 54.5 54.5 53.6 55.5 2208 950 5.206
1787285837 54.5 53.6 53.6 54.5 2208 950 5.206
1787285838 54.5 54.5 53.6 55.5 2208 950 5.240
1787285840 54.5 53.6 53.6 56.4 2208 950 5.211
1787285841 53.6 53.6 53.6 55.5 2208 950 5.211
1787285842 54.5 54.5 53.6 55.5 2208 950 5.206
1787285843 53.6 53.6 53.6 54.5 2208 950 5.215
1787285844 54.5 54.5 53.6 55.5 2208 950 5.235
1787285845 53.6 53.6 52.7 54.5 2208 950 5.196
1787285846 53.6 53.6 52.7 54.5 2208 950 5.177
1787285847 54.5 53.6 53.6 56.4 2208 950 5.235
1787285848 54.5 53.6 53.6 55.5 2208 950 5.220
1787285850 54.5 54.5 53.6 55.5 2208 950 5.206
1787285851 54.5 53.6 53.6 55.5 2208 950 5.196
1787285852 54.5 54.5 54.5 55.5 2208 950 5.211
1787285853 55.5 54.5 54.5 56.4 2208 950 5.244
1787285854 54.5 53.6 53.6 55.5 2208 950 5.269
1787285855 53.6 53.6 53.6 55.5 2208 950 5.235
1787285856 54.5 54.5 54.5 55.5 2208 950 5.215
1787285858 54.5 53.6 53.6 55.5 2208 950 5.191
1787285859 54.5 53.6 53.6 55.5 2208 950 5.206
1787285860 54.5 53.6 53.6 55.5 2208 950 5.249
1787285861 53.6 53.6 53.6 54.5 2208 950 5.138
1787285862 53.6 53.6 53.6 54.5 2208 950 5.177
1787285863 54.5 53.6 53.6 54.5 2208 950 5.215
1787285864 54.5 53.6 54.5 55.5 2208 950 5.215
1787285865 54.5 53.6 53.6 54.5 2208 950 5.240
1787285866 54.5 54.5 53.6 55.5 2208 950 5.225
1787285868 54.5 53.6 53.6 55.5 2208 950 5.235
1787285869 54.5 53.6 53.6 54.5 2208 950 5.211
1787285870 54.5 53.6 53.6 54.5 2208 950 5.215
1787285871 54.5 53.6 53.6 55.5 2208 950 5.186
1787285872 54.5 53.6 53.6 54.5 2208 950 5.177
1787285873 54.5 54.5 53.6 56.4 2208 950 5.157
1787285874 54.5 54.5 54.5 56.4 2208 950 5.191
1787285875 54.5 53.6 53.6 54.5 2208 950 5.244
