epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271387 85.0 85.9 85.0 85.9 1800 950 5.240
1787271389 85.0 86.8 85.0 85.9 1800 950 5.167
1787271390 85.0 85.9 85.0 85.9 1800 950 5.220
1787271391 85.9 86.8 85.0 86.8 1800 950 5.196
1787271392 85.0 85.0 84.1 85.0 1800 950 5.283
1787271393 85.9 85.9 85.0 85.9 1800 950 5.230
1787271394 85.0 85.9 84.1 85.0 1608 950 5.215
1787271396 85.9 86.8 85.0 85.9 1608 950 5.230
1787271397 85.0 85.9 84.1 85.0 1800 950 5.211
1787271398 85.0 85.9 84.1 85.9 1800 950 5.162
1787271399 85.0 85.9 85.0 85.0 1800 950 5.211
1787271400 85.0 86.8 85.0 85.9 1608 950 5.206
1787271401 85.0 86.8 85.0 85.0 1800 950 5.230
1787271402 85.0 86.8 85.0 85.9 1608 950 5.220
1787271403 85.0 86.8 85.0 85.9 1608 950 5.211
1787271405 85.9 86.8 85.0 85.9 1608 950 5.177
1787271406 85.9 85.9 84.1 85.9 1608 950 5.225
1787271407 85.9 86.8 85.0 85.9 1608 950 5.167
1787271408 85.9 86.8 85.0 85.9 1608 950 5.235
1787271409 85.9 86.8 85.0 85.9 1608 950 5.215
1787271410 85.0 86.8 85.0 85.9 1800 950 5.240
1787271411 85.9 85.9 85.0 85.9 1608 950 5.225
1787271413 85.9 86.8 85.0 85.9 1608 950 5.220
1787271414 85.0 86.8 85.0 85.9 1608 950 5.244
1787271415 85.0 85.9 85.0 85.0 1608 950 5.215
1787271416 85.9 86.8 85.0 85.9 1608 950 5.230
1787271417 85.9 86.8 85.0 85.9 1608 950 5.201
1787271418 85.9 86.8 85.0 85.9 1608 950 5.269
1787271419 85.9 86.8 85.0 85.9 1608 950 5.201
1787271421 85.0 86.8 85.0 85.9 1608 950 5.162
1787271422 85.9 86.8 85.0 85.9 1608 950 5.235
1787271423 85.9 85.9 85.0 85.9 1608 950 5.215
1787271424 85.9 86.8 85.0 85.9 1608 950 5.240
1787271425 85.9 86.8 85.0 85.9 1608 950 5.225
1787271426 85.9 86.8 85.0 85.9 1608 950 5.244
1787271428 85.9 86.8 85.0 85.9 1416 950 5.186
1787271429 85.9 85.9 85.0 85.9 1416 950 5.196
1787271430 85.9 86.8 85.0 85.9 1416 950 5.249
1787271431 85.9 86.8 85.0 85.9 1416 950 5.211
1787271432 85.0 86.8 85.0 85.0 1416 950 5.235
1787271433 81.3 80.4 80.4 81.3 2208 950 5.293
1787271434 78.5 77.6 77.6 78.5 2208 950 5.278
1787271435 77.6 77.6 76.7 78.5 2208 950 5.302
1787271437 76.7 75.8 75.8 76.7 2208 950 5.235
1787271438 81.3 82.2 80.4 83.2 2208 950 5.186
1787271439 84.1 84.1 83.2 84.1 2208 950 5.157
1787271440 84.1 85.0 83.2 85.0 2016 950 5.211
1787271441 85.0 85.9 84.1 85.9 2016 950 5.211
1787271442 85.0 85.0 84.1 85.0 2016 950 5.215
1787271443 85.9 86.8 85.0 85.9 1800 950 5.206
1787271444 85.0 85.9 85.0 85.9 1800 950 5.211
1787271445 85.9 86.8 85.0 85.9 1800 950 5.186
1787271447 85.0 86.8 85.0 85.9 1800 950 5.235
1787271448 85.9 86.8 85.0 86.8 1800 950 5.215
1787271449 85.9 85.9 85.0 85.9 1608 950 5.177
1787271450 85.0 85.0 84.1 85.0 1608 950 5.191
1787271451 85.0 85.9 85.0 85.9 1800 950 5.186
1787271452 85.0 85.0 85.0 85.0 1608 950 5.240
1787271453 85.9 86.8 85.0 85.0 1608 950 5.211
1787271455 85.0 85.9 85.0 85.0 1800 950 5.177
1787271456 85.9 86.8 85.0 86.8 1608 950 5.157
1787271457 85.9 86.8 85.0 85.9 1608 950 5.196
1787271458 85.9 86.8 85.0 85.9 1608 950 5.211
1787271459 85.9 86.8 85.0 85.9 1608 950 5.215
1787271460 85.9 85.9 85.0 85.0 1800 950 5.186
1787271461 85.9 86.8 85.0 85.9 1608 950 5.235
1787271463 85.9 86.8 85.9 86.8 1608 950 5.206
1787271464 85.9 86.8 85.0 85.9 1416 950 5.143
1787271465 85.9 86.8 85.0 85.9 1416 950 5.215
1787271466 85.9 86.8 85.0 85.9 1416 950 5.215
1787271467 85.9 86.8 85.0 85.9 1416 950 5.186
1787271468 85.9 86.8 85.0 85.9 1416 950 5.240
1787271469 85.9 86.8 85.0 85.9 1416 950 5.186
1787271471 85.9 85.9 85.0 85.9 1416 950 5.201
1787271472 85.9 86.8 85.0 85.9 1416 950 5.235
1787271473 85.9 86.8 85.0 85.9 1416 950 5.201
1787271474 85.9 86.8 85.0 85.9 1416 950 5.206
1787271475 85.9 86.8 85.0 85.9 1416 950 5.215
1787271476 85.9 86.8 85.0 85.9 1416 950 5.206
1787271478 86.8 87.8 85.9 85.9 1416 950 5.215
1787271479 85.9 86.8 85.0 85.9 1416 950 5.230
1787271480 85.9 86.8 85.0 86.8 1416 950 5.206
1787271481 85.9 87.8 85.0 85.9 1416 950 5.182
1787271482 85.9 86.8 85.0 85.9 1416 950 5.206
1787271483 86.8 87.8 85.0 85.9 1416 950 5.244
1787271484 85.9 86.8 85.0 86.8 1416 950 5.191
1787271486 85.9 86.8 85.0 85.9 1200 950 5.215
1787271487 85.9 86.8 85.0 85.9 1200 950 5.177
1787271488 85.9 86.8 85.0 85.9 1200 950 5.215
1787271489 85.9 86.8 85.0 85.9 1200 950 5.167
1787271490 85.9 85.9 85.0 85.0 1200 950 5.249
1787271491 85.9 85.9 85.0 85.9 1200 950 5.254
1787271492 85.9 86.8 85.0 85.9 1200 950 5.240
1787271494 85.9 86.8 85.0 85.9 1200 950 5.177
1787271495 85.9 86.8 85.0 85.9 1200 950 5.235
1787271496 85.9 86.8 85.0 85.9 1200 950 5.211
1787271497 85.9 86.8 85.0 85.9 1200 950 5.230
1787271498 80.4 80.4 79.5 81.3 2208 950 5.293
1787271499 78.5 78.5 77.6 78.5 2208 950 5.273
1787271500 84.1 84.1 82.2 84.1 2208 950 5.220
1787271502 85.0 85.0 84.1 85.9 2016 950 5.206
1787271503 85.9 85.0 85.0 85.9 1608 950 5.264
1787271504 85.9 86.8 85.0 85.9 1608 950 5.225
1787271505 85.9 86.8 85.0 85.9 1608 950 5.230
1787271506 85.9 86.8 85.0 86.8 1608 950 5.201
1787271507 85.9 86.8 85.0 85.9 1416 950 5.230
1787271508 85.9 86.8 85.0 85.9 1416 950 5.191
1787271510 85.0 85.9 85.0 85.9 1416 950 5.182
1787271511 85.9 86.8 85.0 85.9 1608 950 5.206
1787271512 85.9 86.8 85.0 85.9 1416 950 5.249
1787271513 85.9 86.8 85.0 85.9 1416 950 5.240
1787271514 85.9 86.8 85.0 85.9 1416 950 5.206
1787271515 85.9 86.8 85.0 85.9 1416 950 5.220
1787271516 85.9 86.8 85.0 85.9 1416 950 5.211
1787271518 86.8 86.8 85.0 85.9 1416 950 5.196
1787271519 85.9 87.8 85.9 86.8 1200 950 5.201
1787271520 86.8 85.9 85.0 85.9 1416 950 5.254
1787271521 85.9 86.8 85.9 85.9 1200 950 5.220
1787271522 85.9 87.8 85.0 85.9 1200 950 5.196
1787271523 85.9 86.8 85.0 85.9 1200 950 5.186
1787271525 86.8 86.8 85.0 85.9 1200 950 5.215
1787271526 86.8 86.8 85.0 86.8 1200 950 5.172
1787271527 85.9 86.8 85.0 85.9 1200 950 5.191
1787271528 85.9 86.8 85.0 85.9 1200 950 5.220
1787271529 85.9 86.8 85.0 86.8 1200 950 5.206
1787271530 85.9 86.8 85.0 85.9 1008 950 5.201
1787271532 85.9 86.8 85.9 85.9 1008 950 5.201
1787271533 85.9 86.8 85.0 85.9 1008 950 5.201
1787271534 85.9 86.8 85.9 85.9 1008 950 5.220
1787271535 86.8 86.8 85.9 85.9 1008 950 5.196
1787271536 85.9 86.8 85.0 85.9 1008 950 5.230
1787271537 85.9 86.8 85.0 85.9 1008 950 5.191
1787271539 85.9 85.9 85.0 85.9 1008 950 5.191
1787271540 85.9 86.8 85.0 85.9 1008 950 5.240
1787271541 85.9 85.9 85.0 85.9 1008 950 5.172
1787271542 85.9 86.8 85.0 85.9 1008 950 5.196
1787271543 85.0 85.9 84.1 85.0 1200 950 5.196
1787271544 86.8 86.8 85.0 85.9 1008 950 5.196
1787271545 85.0 85.9 85.0 85.0 1200 950 5.235
1787271547 85.9 86.8 85.0 85.9 1008 950 5.191
1787271548 85.9 86.8 85.0 85.9 1008 950 5.201
1787271549 85.9 87.8 85.9 85.9 1008 950 5.201
1787271550 85.9 86.8 85.0 85.9 1008 950 5.177
1787271551 85.0 86.8 85.0 85.0 1008 950 5.215
1787271552 85.9 86.8 85.0 85.9 1200 950 5.191
1787271554 85.9 86.8 85.0 85.9 1008 950 5.206
1787271555 85.9 86.8 85.0 85.9 1200 950 5.225
1787271556 85.9 86.8 85.0 85.9 1008 950 5.215
1787271557 85.9 86.8 85.0 85.9 1008 950 5.244
1787271558 85.9 86.8 85.0 85.9 1008 950 5.196
1787271559 85.9 86.8 85.0 85.9 1008 950 5.211
1787271561 85.0 85.0 85.0 85.0 1200 950 5.240
1787271562 80.4 79.5 79.5 80.4 2208 950 5.235
1787271563 78.5 77.6 77.6 78.5 2208 950 5.215
1787271564 83.2 84.1 82.2 85.0 2208 950 5.206
1787271565 85.0 85.9 85.0 85.9 1800 950 5.186
1787271566 85.9 86.8 85.0 85.9 1608 950 5.230
1787271567 85.0 85.9 85.0 85.9 1608 950 5.220
1787271568 85.9 85.9 85.0 85.9 1608 950 5.191
