epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271409 85.0 85.9 84.1 85.0 1800 950 5.191
1787271410 84.1 85.0 84.1 85.9 2016 950 5.215
1787271411 85.0 85.9 84.1 85.9 2016 950 5.206
1787271412 85.0 85.9 84.1 85.9 1800 950 5.186
1787271414 85.0 84.1 84.1 85.0 1800 950 5.211
1787271415 84.1 85.0 84.1 85.0 2016 950 5.225
1787271416 85.0 85.0 84.1 85.9 1800 950 5.186
1787271417 85.0 85.9 84.1 85.0 2016 950 5.215
1787271418 85.0 85.9 84.1 85.9 1800 950 5.254
1787271419 85.0 85.9 84.1 85.9 1800 950 5.186
1787271420 85.0 85.9 84.1 85.9 1800 950 5.225
1787271422 85.0 85.9 84.1 85.9 1800 950 5.235
1787271423 85.0 85.9 84.1 85.9 1800 950 5.244
1787271424 85.0 85.0 84.1 85.9 1800 950 5.196
1787271425 85.0 85.9 84.1 85.9 1800 950 5.177
1787271426 85.0 85.9 84.1 85.0 1800 950 5.264
1787271427 85.0 85.9 84.1 85.9 1800 950 5.191
1787271428 85.0 85.9 84.1 85.9 1800 950 5.211
1787271430 85.0 85.9 84.1 85.9 1800 950 5.269
1787271431 85.9 85.9 85.0 85.9 1800 950 5.220
1787271432 85.0 85.9 84.1 85.9 1800 950 5.215
1787271433 84.1 84.1 84.1 84.1 2208 950 5.269
1787271434 78.5 77.6 77.6 78.5 2208 950 5.269
1787271435 76.7 76.7 75.8 76.7 2208 950 5.307
1787271436 76.7 75.8 74.8 76.7 2208 950 5.307
1787271437 80.4 81.3 79.5 82.2 2208 950 5.240
1787271438 82.2 83.2 82.2 84.1 2208 950 5.225
1787271440 83.2 84.1 82.2 84.1 2208 950 5.206
1787271441 84.1 84.1 83.2 85.0 2208 950 5.240
1787271442 84.1 84.1 84.1 85.0 2208 950 5.249
1787271443 84.1 85.0 84.1 85.9 2016 950 5.254
1787271444 84.1 84.1 84.1 85.0 2016 950 5.206
1787271445 85.0 85.9 84.1 85.9 2016 950 5.225
1787271446 84.1 85.0 84.1 85.9 2016 950 5.220
1787271447 85.0 85.9 84.1 85.9 1800 950 5.215
1787271449 85.0 85.0 84.1 85.9 1800 950 5.259
1787271450 85.0 85.9 84.1 85.9 1800 950 5.240
1787271451 85.0 85.9 84.1 85.9 2016 950 5.244
1787271452 85.0 85.9 84.1 85.9 1800 950 5.230
1787271453 85.0 85.0 84.1 85.0 1800 950 5.244
1787271454 84.1 85.0 84.1 85.9 1800 950 5.235
1787271455 85.0 85.0 84.1 85.0 2016 950 5.186
1787271456 85.0 85.0 84.1 85.9 2016 950 5.235
1787271458 85.0 85.9 85.0 85.9 1800 950 5.240
1787271459 85.0 85.0 84.1 85.0 1800 950 5.225
1787271460 85.0 85.0 84.1 85.9 2016 950 5.182
1787271461 85.0 85.9 84.1 85.9 1800 950 5.206
1787271462 85.0 85.9 85.0 85.9 1800 950 5.230
1787271463 85.0 85.9 84.1 85.9 1800 950 5.235
1787271465 85.0 85.9 84.1 85.9 1800 950 5.182
1787271466 85.0 85.0 84.1 85.9 1800 950 5.249
1787271467 85.0 85.9 85.0 85.9 1800 950 5.225
1787271468 85.0 85.9 84.1 85.0 1800 950 5.254
1787271469 85.0 85.9 85.0 85.9 1800 950 5.235
