Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:24:44 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:25:04 PM  1000         -     63631   19.00   16.00    0.00    1.00   35.00     6  |__tokio-rt-worker
03:25:04 PM  1000         -     63632   17.00   20.00    0.00    1.00   37.00     1  |__tokio-rt-worker
03:25:05 PM  1000     63624         -  188.00  139.00    0.00    0.00  327.00     6  npuforge-node.s
03:25:05 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:05 PM  1000         -     63625   25.00   17.00    0.00    1.00   42.00     4  |__tokio-rt-worker
03:25:05 PM  1000         -     63626   24.00   19.00    0.00    1.00   43.00     3  |__tokio-rt-worker
03:25:05 PM  1000         -     63627   28.00   16.00    0.00    1.00   44.00     2  |__tokio-rt-worker
03:25:05 PM  1000         -     63628   21.00   16.00    0.00    2.00   37.00     6  |__tokio-rt-worker
03:25:05 PM  1000         -     63629   23.00   14.00    0.00    1.00   37.00     0  |__tokio-rt-worker
03:25:05 PM  1000         -     63630   21.00   23.00    0.00    1.00   44.00     4  |__tokio-rt-worker
03:25:05 PM  1000         -     63631   24.00   16.00    0.00    2.00   40.00     7  |__tokio-rt-worker
03:25:05 PM  1000         -     63632   23.00   18.00    0.00    1.00   41.00     2  |__tokio-rt-worker
03:25:06 PM  1000     63624         -  187.00  146.00    0.00    0.00  333.00     6  npuforge-node.s
03:25:06 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:06 PM  1000         -     63625   22.00   17.00    0.00    3.00   39.00     7  |__tokio-rt-worker
03:25:06 PM  1000         -     63626   20.00   17.00    0.00    2.00   37.00     4  |__tokio-rt-worker
03:25:06 PM  1000         -     63627   25.00   17.00    0.00    1.00   42.00     7  |__tokio-rt-worker
03:25:06 PM  1000         -     63628   27.00   15.00    0.00    2.00   42.00     6  |__tokio-rt-worker
03:25:06 PM  1000         -     63629   22.00   22.00    0.00    2.00   44.00     2  |__tokio-rt-worker
03:25:06 PM  1000         -     63630   22.00   18.00    0.00    1.00   40.00     5  |__tokio-rt-worker
03:25:06 PM  1000         -     63631   24.00   18.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:25:06 PM  1000         -     63632   24.00   19.00    0.00    1.00   43.00     4  |__tokio-rt-worker
03:25:07 PM  1000     63624         -  177.00  124.00    0.00    0.00  301.00     6  npuforge-node.s
03:25:07 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:07 PM  1000         -     63625   24.00   16.00    0.00    1.00   40.00     6  |__tokio-rt-worker
03:25:07 PM  1000         -     63626   22.00   13.00    0.00    0.00   35.00     0  |__tokio-rt-worker
03:25:07 PM  1000         -     63627   23.00   18.00    0.00    1.00   41.00     6  |__tokio-rt-worker
03:25:07 PM  1000         -     63628   22.00   19.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:25:07 PM  1000         -     63629   21.00   15.00    0.00    2.00   36.00     4  |__tokio-rt-worker
03:25:07 PM  1000         -     63630   22.00   18.00    0.00    1.00   40.00     7  |__tokio-rt-worker
03:25:07 PM  1000         -     63631   19.00   14.00    0.00    0.00   33.00     5  |__tokio-rt-worker
