epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787275351 85.0 85.9 85.0 85.9 1608 950 5.201
1787275352 85.0 85.9 84.1 85.0 1608 950 5.235
1787275353 85.0 85.9 85.0 85.9 1608 950 5.259
1787275354 85.0 85.9 84.1 85.9 1800 950 5.201
1787275355 85.9 85.9 85.0 85.9 1800 950 5.215
1787275356 85.9 85.9 85.0 85.9 1800 950 5.249
1787275358 85.9 85.9 85.0 85.9 1608 950 5.201
1787275359 85.9 86.8 85.0 85.9 1608 950 5.240
1787275360 85.0 85.9 85.0 85.9 1608 950 5.230
1787275361 85.0 85.9 85.0 85.9 1608 950 5.172
1787275362 85.0 85.9 84.1 85.0 1608 950 5.201
1787275363 85.0 85.9 85.0 85.0 1608 950 5.215
1787275364 85.0 85.9 85.0 85.9 1608 950 5.153
1787275366 85.9 85.9 85.0 85.9 1608 950 5.244
1787275367 85.9 85.9 85.0 85.9 1608 950 5.244
1787275368 85.0 85.9 85.0 85.9 1608 950 5.230
1787275369 85.9 86.8 85.0 85.9 1800 950 5.240
1787275370 85.0 85.9 84.1 85.0 1608 950 5.206
1787275371 85.0 85.9 85.0 85.9 1608 950 5.206
1787275372 85.9 86.8 85.0 85.9 1608 950 5.220
1787275374 85.0 85.9 84.1 85.0 1800 950 5.215
1787275375 85.9 85.9 85.0 85.9 1608 950 5.220
1787275376 85.0 85.9 85.0 85.0 1608 950 5.211
1787275377 85.0 85.9 85.0 85.9 1608 950 5.186
1787275378 85.9 85.9 84.1 85.9 1608 950 5.249
1787275379 85.0 85.0 84.1 85.0 1608 950 5.196
1787275380 85.0 85.9 85.0 85.0 1608 950 5.240
1787275382 85.0 85.9 84.1 85.0 1608 950 5.211
1787275383 85.9 85.9 85.0 85.9 1608 950 5.211
1787275384 85.9 86.8 85.0 85.9 1608 950 5.220
1787275385 85.0 86.8 85.0 85.0 1800 950 5.249
1787275386 85.9 85.9 85.0 85.9 1608 950 5.191
1787275387 85.0 86.8 85.0 85.9 1608 950 5.244
1787275388 85.9 85.9 84.1 85.9 1608 950 5.230
1787275389 85.0 85.9 84.1 85.9 1800 950 5.269
1787275391 85.0 85.0 84.1 85.9 1608 950 5.264
1787275392 85.9 86.8 85.0 85.9 1608 950 5.186
1787275393 82.2 81.3 80.4 81.3 2208 950 5.259
1787275394 85.0 85.9 85.0 85.9 2016 950 5.167
1787275395 85.9 85.9 85.0 85.9 1608 950 5.225
1787275396 85.9 86.8 85.0 85.9 1608 950 5.240
1787275397 85.9 85.9 85.0 85.9 1608 950 5.206
1787275399 85.9 86.8 85.0 85.9 1608 950 5.206
1787275400 85.9 85.9 85.0 85.9 1608 950 5.225
1787275401 85.9 85.9 85.0 85.9 1608 950 5.196
1787275402 85.0 85.9 85.0 85.9 1608 950 5.206
1787275403 85.9 85.9 85.0 85.9 1608 950 5.225
1787275404 85.9 86.8 85.0 85.9 1416 950 5.215
1787275405 85.9 86.8 85.0 85.9 1416 950 5.240
1787275407 85.0 85.9 85.0 85.9 1416 950 5.191
1787275408 85.9 85.9 85.0 85.9 1416 950 5.249
1787275409 85.9 85.9 85.0 85.9 1416 950 5.235
1787275410 85.9 85.9 85.0 85.9 1416 950 5.254
1787275411 85.9 85.9 85.0 85.9 1608 950 5.215
1787275412 85.9 86.8 85.0 85.9 1608 950 5.264
1787275413 85.9 85.9 85.0 85.9 1608 950 5.240
1787275414 85.0 85.9 85.0 85.9 1608 950 5.235
1787275416 85.0 85.9 85.0 85.9 1608 950 5.249
1787275417 85.9 85.9 85.0 85.9 1608 950 5.211
1787275418 85.0 85.9 85.0 85.9 1608 950 5.240
1787275419 85.9 85.9 85.0 85.9 1608 950 5.244
1787275420 85.9 86.8 85.0 85.9 1608 950 5.206
1787275421 85.0 85.9 85.0 85.9 1608 950 5.249
1787275422 85.0 85.9 85.0 85.9 1608 950 5.240
1787275424 85.0 85.9 84.1 85.9 1608 950 5.269
1787275425 85.0 85.9 85.0 85.9 1608 950 5.230
1787275426 85.0 85.0 84.1 85.9 1800 950 5.264
1787275427 85.9 85.9 85.0 85.9 1800 950 5.215
1787275428 85.0 85.9 84.1 85.0 1800 950 5.259
1787275429 85.9 85.9 85.0 85.9 1608 950 5.220
1787275430 85.0 85.9 85.0 85.9 1608 950 5.225
1787275431 85.0 85.9 85.0 85.0 1800 950 5.215
1787275433 85.9 85.9 85.0 85.9 1800 950 5.211
1787275434 85.0 85.9 85.0 85.9 1608 950 5.206
1787275435 85.9 85.9 85.0 85.0 1608 950 5.273
1787275436 85.9 85.9 85.0 85.9 1608 950 5.167
1787275437 85.9 85.9 85.0 85.9 1608 950 5.215
1787275438 85.0 85.9 85.0 85.9 1608 950 5.225
1787275439 85.9 86.8 85.0 85.9 1608 950 5.211
1787275440 85.9 85.9 85.0 85.0 1608 950 5.235
1787275442 85.0 85.9 85.0 85.9 1608 950 5.211
1787275443 85.0 85.9 84.1 85.0 1608 950 5.215
1787275444 85.0 85.9 85.0 85.9 1608 950 5.225
1787275445 85.0 85.9 84.1 85.9 1608 950 5.206
1787275446 85.0 85.9 85.0 85.9 1800 950 5.230
1787275447 85.0 85.9 85.0 85.9 1800 950 5.215
1787275448 85.9 85.9 85.0 85.9 1800 950 5.211
1787275449 85.9 85.9 85.0 85.9 1800 950 5.249
1787275450 85.0 85.9 85.0 85.9 1800 950 5.244
1787275452 85.9 85.9 85.0 85.9 1800 950 5.215
1787275453 85.9 85.9 85.0 85.0 1608 950 5.201
1787275454 83.2 83.2 82.2 83.2 2208 950 5.254
1787275455 85.0 85.0 84.1 85.9 2016 950 5.201
1787275456 85.9 85.9 85.0 85.9 1800 950 5.230
1787275457 85.9 86.8 85.0 85.9 1608 950 5.220
1787275458 85.9 86.8 85.0 85.9 1608 950 5.235
1787275459 85.0 85.9 85.0 85.9 1608 950 5.215
1787275461 85.9 85.9 85.0 85.9 1608 950 5.225
1787275462 85.9 85.9 85.0 85.9 1608 950 5.186
1787275463 85.9 86.8 85.0 85.9 1608 950 5.230
1787275464 85.0 85.9 84.1 85.9 1800 950 5.211
1787275465 85.9 85.9 85.0 85.9 1608 950 5.230
1787275466 85.0 85.9 85.0 85.9 1608 950 5.235
1787275467 85.9 85.9 85.0 85.9 1608 950 5.240
1787275468 85.0 85.9 84.1 85.0 1608 950 5.230
1787275470 85.9 85.9 85.0 85.9 1608 950 5.215
1787275471 85.0 85.9 85.0 85.9 1608 950 5.225
1787275472 85.9 85.9 85.0 85.9 1608 950 5.235
1787275473 85.0 85.9 85.0 85.9 1608 950 5.206
1787275474 85.0 85.9 85.0 85.9 1608 950 5.211
1787275475 85.0 85.9 85.0 85.9 1608 950 5.235
1787275476 85.9 85.9 85.0 85.9 1608 950 5.249
1787275477 85.0 85.9 85.0 85.9 1608 950 5.201
1787275479 85.0 85.9 85.0 85.9 1608 950 5.215
1787275480 85.9 85.9 85.0 85.0 1608 950 5.240
1787275481 85.0 85.9 85.0 85.0 1608 950 5.235
1787275482 85.9 85.9 85.0 85.9 1608 950 5.215
